"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"PIDILITIND","EQ","16-Oct-2019","       1379.25","       1380.00","       1384.90","       1358.05","       1363.00","       1360.90","       1364.81","     562026","           767057506.50","      20396","     228477","         40.65"
"PIDILITIND","EQ","17-Oct-2019","       1360.90","       1361.00","       1374.85","       1353.00","       1356.60","       1357.20","       1358.90","    1002807","          1362716482.95","      33011","     690211","         68.83"
"PIDILITIND","EQ","18-Oct-2019","       1357.20","       1360.00","       1378.00","       1344.00","       1348.05","       1351.50","       1358.85","     826406","          1122963359.95","      19966","     516694","         62.52"
"PIDILITIND","EQ","22-Oct-2019","       1351.50","       1360.50","       1382.00","       1344.05","       1352.00","       1350.20","       1362.23","    1264508","          1722548218.05","      44870","     613562","         48.52"
"PIDILITIND","EQ","23-Oct-2019","       1350.20","       1358.65","       1362.40","       1321.00","       1331.00","       1325.25","       1338.96","     803210","          1075467801.95","      28094","     353484","         44.01"
"PIDILITIND","EQ","24-Oct-2019","       1325.25","       1335.00","       1367.95","       1331.50","       1365.00","       1362.80","       1352.58","     544438","           736393437.05","      21712","     210621","         38.69"
"PIDILITIND","EQ","25-Oct-2019","       1362.80","       1368.90","       1379.90","       1333.00","       1341.00","       1338.75","       1357.90","     957873","          1300691515.70","      25086","     418535","         43.69"
"PIDILITIND","EQ","27-Oct-2019","       1338.75","       1350.00","       1354.90","       1345.45","       1351.30","       1351.00","       1350.64","      80658","           108939552.45","       5422","      49638","         61.54"
"PIDILITIND","EQ","29-Oct-2019","       1351.00","       1358.00","       1366.50","       1351.20","       1359.00","       1360.65","       1357.02","     667979","           906460496.10","      59380","     455746","         68.23"
"PIDILITIND","EQ","30-Oct-2019","       1360.65","       1374.00","       1374.00","       1349.20","       1365.00","       1365.20","       1363.03","     532190","           725390023.95","      30467","     264530","         49.71"
"PIDILITIND","EQ","31-Oct-2019","       1365.20","       1366.55","       1414.00","       1366.55","       1405.50","       1401.60","       1401.91","    1316249","          1845259068.90","      55943","     467484","         35.52"
"PIDILITIND","EQ","01-Nov-2019","       1401.60","       1409.00","       1424.45","       1393.10","       1396.70","       1397.95","       1408.75","     695464","           979731928.50","      23194","     300947","         43.27"
"PIDILITIND","EQ","04-Nov-2019","       1397.95","       1408.00","       1408.00","       1385.00","       1402.50","       1399.45","       1397.25","     461969","           645487256.20","      16375","     275709","         59.68"
"PIDILITIND","EQ","05-Nov-2019","       1399.45","       1405.00","       1405.00","       1377.00","       1389.00","       1388.80","       1386.63","     425650","           590219185.80","      21114","     193979","         45.57"
