Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
INFY,EQ,22-Jan-20,762.5,768.45,778,766,769.8,770.2,771.58,9733935,7510499148,148501,5309541,54.55
INFY,EQ,23-Jan-20,770.2,777.1,785.5,776.7,782.35,784.35,781.01,12528017,9784566375,197205,8696219,69.41
INFY,EQ,24-Jan-20,784.35,775.75,786.5,773.6,783,782.75,779.2,7540490,5875559436,131263,3499303,46.41
INFY,EQ,27-Jan-20,782.75,779.05,784.8,774.4,778.05,778.1,778.05,3741610,2911159552,102550,2126199,56.83
INFY,EQ,28-Jan-20,778.1,781,781.8,772,778,778,775.99,5121009,3973833552,108248,3281703,64.08
INFY,EQ,29-Jan-20,778,786.6,792.8,784.25,790,789.7,787.87,6832757,5383335132,83287,3600795,52.7
INFY,EQ,30-Jan-20,789.7,789.7,789.7,778,780.6,780.7,781.35,3859680,3015775801,98962,2022411,52.4
INFY,EQ,31-Jan-20,780.7,780.55,784.95,771.6,777.7,775.95,776.84,6092028,4732547587,72176,4123484,67.69
INFY,EQ,1-Feb-20,775.95,775.1,791.25,769.25,777,779.5,779.56,5104062,3978923967,105374,2846062,55.76
INFY,EQ,3-Feb-20,779.5,782,790.95,764.5,767.1,767.4,771.38,6416745,4949738299,132708,3721975,58
INFY,EQ,4-Feb-20,767.4,770.1,789.9,770.1,788.1,787.85,781.11,5771311,4508019532,126688,3493877,60.54
INFY,EQ,5-Feb-20,787.85,781,786,774.4,784.5,784.55,779.33,6310409,4917872804,142904,3754373,59.49
INFY,EQ,6-Feb-20,784.55,784.35,786.8,770,772,771.35,775.78,7341622,5695512989,133662,4417336,60.17
INFY,EQ,7-Feb-20,771.35,775.95,778.85,771,776,777.3,775.8,2853344,2213620888,53815,1395947,48.92
INFY,EQ,10-Feb-20,777.3,774,778,769.75,773,773.2,772.86,3827682,2958264287,50917,2548802,66.59
INFY,EQ,11-Feb-20,773.2,779,779.1,769.2,775,773.55,773.48,4312817,3335859223,83764,2771644,64.27
INFY,EQ,12-Feb-20,773.55,775.8,783.25,775.1,780.8,781.05,780.73,2948825,2302228797,80507,1455179,49.35
INFY,EQ,13-Feb-20,781.05,785,794,782.2,792.5,792.25,787.51,4387430,3455129906,80876,2182796,49.75
INFY,EQ,14-Feb-20,792.25,794.5,799.2,784.6,786.3,786.45,791.78,5321680,4213573743,103460,2627167,49.37
INFY,EQ,17-Feb-20,786.45,790.3,793.45,783.3,788.85,789.45,789.21,2929629,2312085827,69780,1441936,49.22
INFY,EQ,18-Feb-20,789.45,785,799.05,783.65,798.5,797.65,793.27,5083346,4032462344,103674,2672902,52.58
INFY,EQ,19-Feb-20,797.65,800,804.85,796.15,800.4,800.45,799.62,3985192,3186637946,79345,1993471,50.02
INFY,EQ,20-Feb-20,800.45,803.25,806.1,793.85,796.8,797,800.74,4564569,3655039599,94252,2324240,50.92
INFY,EQ,24-Feb-20,797,800.1,811.6,792.15,795.9,795.85,804.05,6627536,5328879150,130286,3283926,49.55
INFY,EQ,25-Feb-20,795.85,799,806,795.4,799.5,798.4,799.93,6996695,5596900401,114637,4262139,60.92
INFY,EQ,26-Feb-20,798.4,793.95,801.45,780.5,782.25,782.75,791.65,8760569,6935314353,168481,5489084,62.66
INFY,EQ,27-Feb-20,782.75,778,780.75,772.2,776.55,777.85,777.16,5223386,4059425155,100716,2619919,50.16
INFY,EQ,28-Feb-20,777.85,750,756.8,722.05,732,731.7,738.68,14123957,10433101671,277778,7459667,52.82
INFY,EQ,2-Mar-20,731.7,737,765.9,733.75,739.4,741.05,750.99,9821523,7375861532,155968,4844883,49.33
INFY,EQ,3-Mar-20,741.05,755,759,741.25,751,747,749.09,7826587,5862836381,136066,4215088,53.86
INFY,EQ,4-Mar-20,747,753.9,761.5,745.55,758,758.75,753.23,11013444,8295623047,155822,6465657,58.71
INFY,EQ,5-Mar-20,758.75,763.75,773.55,751.75,754.15,754.6,763.7,7755293,5922737657,124093,4825053,62.22
INFY,EQ,6-Mar-20,754.6,741,744,729.1,739,738.95,738.53,9216022,6806310521,147517,5388310,58.47
INFY,EQ,9-Mar-20,738.95,724.5,725.85,697,706.4,704.45,705.63,10308697,7274162430,180848,5907793,57.31
INFY,EQ,11-Mar-20,704.45,690.65,695.95,669.05,682.15,686,685.87,16165054,11087131349,233010,9214947,57.01
INFY,EQ,12-Mar-20,686,668,670,627.5,631,631.2,644.47,13965689,9000417645,265786,8493552,60.82
INFY,EQ,13-Mar-20,631.2,592,667,570,652.15,642.35,629,16903140,10632077963,286353,8864763,52.44
INFY,EQ,16-Mar-20,642.35,622,622.15,580,583.2,583.15,597.37,19140854,11434179964,462293,11600859,60.61
INFY,EQ,17-Mar-20,583.15,588.1,592,550,560,554.95,571.99,16060126,9186285698,359329,9211128,57.35
INFY,EQ,18-Mar-20,554.95,568,578,528,531.7,534.3,552.92,15391568,8510344347,235885,9021438,58.61
INFY,EQ,19-Mar-20,534.3,509.25,558,509.25,551.8,545.55,540.83,16584106,8969244995,313532,8412882,50.73
INFY,EQ,20-Mar-20,545.55,549.5,617.45,548,580.9,585.2,585.1,21356183,12495510371,407561,10083301,47.21
INFY,EQ,23-Mar-20,585.2,540,560.95,515.9,529.15,526.45,531.33,17146303,9110393753,258952,11879320,69.28
INFY,EQ,24-Mar-20,526.45,522,601.15,522,600,589.8,572.73,20029537,11471457437,434375,9764185,48.75
INFY,EQ,25-Mar-20,589.8,597,635,565.7,607,606.2,596.75,18339650,10944193384,429544,9319667,50.82
INFY,EQ,26-Mar-20,606.2,615,650.85,612.1,640,643,638.74,14868843,9497347855,291975,7217989,48.54
INFY,EQ,27-Mar-20,643,665.05,674.9,642.25,655,652.7,653.79,13495469,8823242465,262091,7165073,53.09
INFY,EQ,30-Mar-20,652.7,625.1,663.5,621.1,623.8,626.7,638.82,14625720,9343228364,230047,8560352,58.53
INFY,EQ,31-Mar-20,626.7,650,662,633.7,639.6,641.5,647.8,15175528,9830768498,279311,9018365,59.43
INFY,EQ,1-Apr-20,641.5,634.35,637.5,594,603.9,602.8,611.89,13083865,8005888361,379235,6575764,50.26
INFY,EQ,3-Apr-20,602.8,603.5,606,582.15,588.5,585.7,592.53,10221890,6056725608,261228,4711571,46.09
INFY,EQ,7-Apr-20,585.7,615,644.25,612.9,633.8,639,627.65,15146526,9506714566,260480,8846122,58.4
INFY,EQ,8-Apr-20,639,630,655.65,626.35,632.25,631.6,637.44,11806901,7526162136,235881,5570288,47.18
INFY,EQ,9-Apr-20,631.6,646.8,652.8,632.1,635.6,636.25,640.28,11931287,7639338597,232901,6022789,50.48
INFY,EQ,13-Apr-20,636.25,629,651.7,626.05,637,637.4,641.21,8330291,5341425789,232090,3845112,46.16
INFY,EQ,15-Apr-20,637.4,651.4,653.3,635.6,640,639.05,645.85,11963493,7726657237,278339,7111564,59.44
INFY,EQ,16-Apr-20,639.05,619.95,634.9,603.5,626.9,623.85,620.5,17783310,11034508895,254606,9056129,50.92
INFY,EQ,17-Apr-20,623.85,644,646,626,634.2,628.75,633.5,8878372,5624422628,220448,4596958,51.78
INFY,EQ,20-Apr-20,628.75,640,661,639,650.95,653.3,653.71,13322995,8709344590,220363,4044244,30.36
INFY,EQ,21-Apr-20,653.3,627.8,646.5,627.8,633,633.2,638.34,11660678,7443524923,195803,4120383,35.34
INFY,EQ,22-Apr-20,633.2,633.2,645,628.05,641.5,641.85,639.85,8267159,5289759466,148917,3705627,44.82
INFY,EQ,23-Apr-20,641.85,647.05,683.65,638.1,675,679.3,665.09,14451294,9611440871,225884,5794675,40.1
INFY,EQ,24-Apr-20,679.3,668.55,675,654.8,660.95,658,662.5,7319950,4849470612,162251,2433249,33.24
INFY,EQ,27-Apr-20,658,661.05,681,661.05,665.1,664.6,670.63,7183316,4817370468,143869,3225109,44.9
INFY,EQ,28-Apr-20,664.6,673,677,653.05,664.05,660.7,659.88,7296594,4814874279,128788,3379174,46.31
INFY,EQ,29-Apr-20,660.7,666,682,658,678,676.55,671.94,8639246,5805084866,175742,4181519,48.4
INFY,EQ,30-Apr-20,676.55,700,720,698.1,715.05,715.5,711.47,16254036,11564226726,277142,7694828,47.34
INFY,EQ,4-May-20,715.5,689.8,701.2,670.35,675.15,673.7,686.15,9122803,6259591493,177978,4829727,52.94
INFY,EQ,5-May-20,673.7,681.75,685.6,670,674.5,673.7,679.28,6393108,4342730627,132076,2677598,41.88
INFY,EQ,6-May-20,673.7,676.9,681.45,664.05,667,665.9,671.02,7934457,5324157713,211094,4131440,52.07
INFY,EQ,7-May-20,665.9,665.55,674.35,662.45,666.7,664.95,668.79,4779550,3196499217,93851,1338583,28.01
INFY,EQ,8-May-20,664.95,672.25,680.9,668.5,676,674.2,674.96,8400376,5669937480,206669,4255606,50.66
INFY,EQ,11-May-20,674.2,682.5,698.55,678,683.75,682.9,688.95,7370192,5077673284,157658,2796962,37.95
INFY,EQ,12-May-20,682.9,678.5,691,675.5,687,687.65,684.84,7356063,5037715533,165655,3084813,41.94
INFY,EQ,13-May-20,687.65,694.8,699.9,683.75,693.75,694.15,693.94,8287106,5750758216,156513,3445104,41.57
INFY,EQ,14-May-20,694.15,659,671.75,652.6,658.2,658.15,662.77,16888356,11193113876,284577,8182759,48.45
INFY,EQ,15-May-20,658.15,664.8,664.8,646.7,652.3,652.3,652.46,9255353,6038757599,159733,4310476,46.57
INFY,EQ,18-May-20,652.3,659.85,670.55,653,659.6,663.9,663.53,10435495,6924280885,160262,3755434,35.99
INFY,EQ,19-May-20,663.9,664,674.8,655,670,668.6,668.12,5902238,3943378544,121850,1988018,33.68
INFY,EQ,20-May-20,668.6,668.5,673,659.65,666,669.55,666.46,5795193,3862248244,104746,2267162,39.12
INFY,EQ,21-May-20,669.55,666.5,679.45,665.4,673,672.2,672.37,7214401,4850780460,122009,3469480,48.09
INFY,EQ,22-May-20,672.2,675,695.85,673.5,692,692.35,688.38,11867864,8169629532,201776,4330805,36.49
INFY,EQ,26-May-20,692.35,693,699.45,679,681.3,680.55,689.51,7099719,4895318484,122600,3121766,43.97
INFY,EQ,27-May-20,680.55,686.05,709.2,675,706.2,705.45,693.83,8774694,6088143746,155415,3437244,39.17
INFY,EQ,28-May-20,705.45,707,710,690,706,707.4,699.96,9440121,6607699864,141590,2657015,28.15
INFY,EQ,29-May-20,707.4,692.5,700.8,674.95,692,691,690.78,28291172,19543032832,241793,18169775,64.22
INFY,EQ,1-Jun-20,691,698.75,706.65,691.5,699.55,699.55,700.27,12276649,8596981340,166839,5306820,43.23
INFY,EQ,2-Jun-20,699.55,700.5,711.65,697.55,708.2,708.1,706.32,7059409,4986183795,123937,2883368,40.84
INFY,EQ,3-Jun-20,708.1,710.7,711.9,696,702.85,701.55,702.71,11378568,7995869972,179242,6410775,56.34
INFY,EQ,4-Jun-20,701.55,702,709.45,697.5,707.05,707.75,704.17,10783594,7593495551,134508,5936764,55.05
INFY,EQ,5-Jun-20,707.75,707,711.7,700.6,704.75,703.55,705.8,7718943,5448030852,124734,3191258,41.34
INFY,EQ,8-Jun-20,703.55,707.65,725.8,704,722.05,720.85,718.75,10719124,7704389373,180849,4477137,41.77
INFY,EQ,9-Jun-20,720.85,720,729.6,715.05,715.05,717.6,721.62,10078863,7273061785,173628,4004917,39.74
INFY,EQ,10-Jun-20,717.6,715,719.45,709.2,714.95,715.85,715.57,7263272,5197377191,121854,3458171,47.61
INFY,EQ,11-Jun-20,715.85,712,713.4,700.25,703.8,703.95,707.7,8825914,6246123986,140529,3918922,44.4
INFY,EQ,12-Jun-20,703.95,675.8,695.15,675.5,691,692.05,686.35,9796064,6723519558,165667,5002018,51.06
INFY,EQ,15-Jun-20,692.05,693,704.4,685.25,688.05,687.55,692.55,7857344,5441612327,105262,3195578,40.67
INFY,EQ,16-Jun-20,687.55,702,712,699.15,700,701.2,705.08,10132423,7144207775,170413,4145181,40.91
INFY,EQ,17-Jun-20,701.2,699.9,710.3,698,704.6,703.65,705.4,7291919,5143752646,136959,3882325,53.24
INFY,EQ,18-Jun-20,703.65,708.2,716.6,706,713.4,713.9,711.84,6670206,4748091716,174646,2816843,42.23
INFY,EQ,19-Jun-20,713.9,709,711.9,701,708.15,705.55,704.87,22438873,15816432220,266933,12233953,54.52
INFY,EQ,22-Jun-20,705.55,707.1,708.7,700,703.45,703.7,702.88,7804139,5485377026,145862,3545868,45.44
INFY,EQ,23-Jun-20,703.7,695.7,724.5,692.1,720,720.65,713.34,12157486,8672464910,203759,2111776,36.9
INFY,EQ,24-Jun-20,720.65,716.9,726.8,709.4,715.25,714.15,717.48,10220908,7333276140,147819,4902062,47.96
INFY,EQ,25-Jun-20,714.15,704.85,705.6,693.5,700.7,700.5,700.31,14945304,10466323460,214685,7828966,52.38
INFY,EQ,26-Jun-20,700.5,710.2,751.6,710,747,748.2,740.04,26030535,19263536479,378564,7836286,30.1
INFY,EQ,29-Jun-20,748.2,735.4,744.7,730.1,731.4,731.75,735.05,8954490,6582024856,128524,3107259,34.7
INFY,EQ,30-Jun-20,731.75,732.8,738.95,724.25,733.7,735.95,733.74,10411347,7639234133,140340,4686949,45.02
INFY,EQ,1-Jul-20,735.95,737.25,742.3,729.75,730.85,731.9,736.05,5477687,4031836580,101474,2540508,46.38
INFY,EQ,2-Jul-20,731.9,737.35,765.45,735.4,756,756.6,756.33,17263764,13057143719,207044,7512460,43.52
INFY,EQ,3-Jul-20,756.6,755,764,752.5,762.15,762.7,759.35,7796573,5920349097,148320,3290825,42.21
INFY,EQ,6-Jul-20,762.7,765.2,775,761.5,764.4,764,768.11,8811009,6767835779,180660,4031067,45.75
INFY,EQ,7-Jul-20,764,769.4,796.95,765.55,789.9,794.15,785.79,19362666,15215059540,321825,8292880,42.83
INFY,EQ,8-Jul-20,794.15,784.9,784.9,772.2,774.5,774.7,778.55,8476675,6599550757,145325,4024084,47.47
INFY,EQ,9-Jul-20,774.7,780,790,775,782.05,781.7,781.17,6854196,5354314428,130712,2894227,42.23
INFY,EQ,10-Jul-20,781.7,773.5,789.9,773.5,779.9,781.85,782.38,5206452,4073445026,94276,1519722,29.19
INFY,EQ,13-Jul-20,781.85,788,805.35,786.05,796.1,797.05,797.65,10804911,8618519870,150013,3446257,31.9
INFY,EQ,14-Jul-20,797.05,792.95,806.4,781.35,784.95,783.25,794.38,8961822,7119121563,139180,3289743,36.71
INFY,EQ,15-Jul-20,783.25,799,848.45,794.8,833.95,830.95,828.95,30060998,24919080835,376383,6598058,21.95
INFY,EQ,16-Jul-20,830.95,900.1,955.5,894.25,910,911,920.45,90433393,83239052701,936612,17589189,19.45
INFY,EQ,17-Jul-20,911,911,919.9,892.15,905.65,903.15,903.73,31682904,28632889196,432265,5450549,17.2
INFY,EQ,20-Jul-20,903.15,908.5,945,906.75,942.95,934.3,921.63,18421083,16977458353,242092,6137409,33.32
INFY,EQ,21-Jul-20,934.3,945,949.7,929.2,937.35,936.75,937.15,12877814,12068383201,209340,4740621,36.81
INFY,EQ,22-Jul-20,936.75,938.95,939,910,919.25,917.9,921.44,14354421,13226774281,191180,6908739,48.13
INFY,EQ,23-Jul-20,917.9,915.65,915.8,900.65,911.25,907.95,907.32,13052804,11843097056,203420,6886521,52.76
INFY,EQ,24-Jul-20,907.95,903.25,925.75,903.25,921.2,922.85,915.28,18209670,16666989754,240036,5807097,31.89
INFY,EQ,27-Jul-20,922.85,921.55,952.8,918.65,947.15,948.45,939.16,16828218,15804436677,278528,5906860,35.1
INFY,EQ,28-Jul-20,948.45,946,967.55,941.2,960.6,962.85,953.58,15819466,15085058374,220010,5480184,34.64
INFY,EQ,29-Jul-20,962.85,953.25,960,943.6,951.95,954.15,952.22,11152710,10619817806,212215,4338542,38.9
INFY,EQ,30-Jul-20,954.15,962,972.65,958.75,962.15,961.45,965.59,12492569,12062741577,222807,5962965,47.73
INFY,EQ,31-Jul-20,961.45,969.25,986.45,953.3,967.75,966,971.12,12704359,12337423708,195979,3201880,25.2
INFY,EQ,3-Aug-20,966,960,965.4,947.45,955.3,956.9,954.94,8480166,8098076651,164566,4108547,48.45
INFY,EQ,4-Aug-20,956.9,960.45,970.7,940.55,952,949.85,949.99,11133259,10576516986,166839,5087564,45.7
INFY,EQ,5-Aug-20,949.85,952,960.95,938.3,944.5,944.7,947.7,9616176,9113224805,170591,4213200,43.81
INFY,EQ,6-Aug-20,944.7,953.5,974.4,942.5,972,970.85,962.12,10976523,10560771158,202937,4515915,41.14
INFY,EQ,7-Aug-20,970.85,969.45,969.45,949,951.65,950.9,955.24,8010973,7652389955,159251,3116391,38.9
INFY,EQ,10-Aug-20,950.9,948.9,956.8,945.3,950.55,951.35,952.75,5716472,5446342904,102663,2546222,44.54
INFY,EQ,11-Aug-20,951.35,949.9,962,946.1,950.5,948.45,953.42,6802508,6485671475,92778,2448032,35.99
INFY,EQ,12-Aug-20,948.45,948,958.8,942.2,952.85,954.95,950.21,6908732,6564723271,89286,2560388,37.06
INFY,EQ,13-Aug-20,954.95,954.8,968.5,948.25,952.3,951.2,956.51,5097705,4876025984,87144,1882537,36.93
INFY,EQ,14-Aug-20,951.2,955.85,963,952.05,954.5,953.6,957.2,4663873,4464257395,88402,1975922,42.37
INFY,EQ,17-Aug-20,953.6,954.1,972.45,954.1,958.3,957.5,962.38,9008716,8669769420,140270,2894495,32.13
INFY,EQ,18-Aug-20,957.5,963.9,969.2,958.7,967.1,967.55,964.28,6142171,5922744205,119041,2806845,45.7
INFY,EQ,19-Aug-20,967.55,970.9,971.55,957.45,960,959.3,963.05,6622744,6378066101,125391,2957273,44.65
INFY,EQ,20-Aug-20,959.3,958.9,965.5,951.3,951.8,955.15,957.55,5656667,5416530384,123695,2160695,38.2
INFY,EQ,21-Aug-20,955.15,963.05,963.45,946.55,949.8,948.8,951.89,6513784,6200435489,123340,3987201,61.21
INFY,EQ,24-Aug-20,948.8,947,952,939.2,948.55,947.4,946.24,5798579,5486819045,153799,2986383,51.5
INFY,EQ,25-Aug-20,947.4,947.5,948.65,933.6,938.6,938.1,940.65,6233923,5863927590,105761,3116528,49.99
INFY,EQ,26-Aug-20,938.1,941.25,954.25,938.4,953.5,950.8,945.03,5153663,4870349606,114894,2282594,44.29
INFY,EQ,27-Aug-20,950.8,960,960.95,945.2,950.8,947.05,952.03,6154300,5859108364,124639,2632139,42.77
INFY,EQ,28-Aug-20,947.05,951.45,952.5,933.05,935.05,935.25,940.5,7593988,7142134781,180829,4654594,61.29
INFY,EQ,31-Aug-20,935.25,935.25,950.5,914.6,919.7,928.6,933.36,12808369,11954811845,206060,6793301,53.04
INFY,EQ,1-Sep-20,928.6,926.25,935,912.1,917.95,914.15,921.79,6907783,6367507048,117189,3811587,55.18
INFY,EQ,2-Sep-20,914.15,915,926.4,913.5,923.6,924,920.9,5678696,5229493200,105709,2441981,43
INFY,EQ,3-Sep-20,924,926.5,949.4,924,935.2,935.55,937.36,8828016,8275049706,130511,3361958,38.08
INFY,EQ,4-Sep-20,935.55,915,929.5,914.45,920.5,919.15,921.81,8650414,7974078251,146258,4241995,49.04
INFY,EQ,7-Sep-20,919.15,918.9,927.55,913.05,925.55,925.05,921.27,6700450,6172952177,101639,3112558,46.45
